number,x,y,theta,cmd_value 
0,13.303330183,0.884068983006,-1.51260909333,-1.82309951314,0.912325946576,-1.47244077044,-1.80551510633,2.01338796615,-3.07841465107,0.741859065684,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.404156208,0.878588883148,-1.53498496653,-1.76520142093,0.890378615267,-1.49826181603,-1.74660353591,2.09238731315,-3.03677841006,0.950055284443,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.4690670967,0.870479095194,-1.57158279225,-1.71320492891,0.877950103271,-1.5120188962,-1.70141976698,2.13766334969,-3.01524254774,1.08140052555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.5573210716,0.865614535341,-1.58623927021,-1.65861533966,0.867803896516,-1.51215733826,-1.64436447183,2.13766334969,-3.01524254774,1.08140052555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.6650941372,0.862171219402,-1.58914905476,-1.64380014434,0.867948465181,-1.52138780723,-1.62291540477,2.14152633196,-3.01397641971,1.09256895064,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.7305099964,0.858946749806,-1.59612393724,-1.61516798821,0.8759749867,-1.5207107915,-1.59286612789,2.14486114127,-3.0134123583,1.1046349052,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.7997732162,0.858946749806,-1.59612393724,-1.61516798821,0.8759749867,-1.5207107915,-1.59286612789,2.15156567587,-3.00954117314,1.13521054308,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.8842601776,0.855891712587,-1.60336153333,-1.59765305572,0.876445850159,-1.52699051611,-1.57761841268,2.15616800836,-3.00795018012,1.14804768102,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.9435071945,0.852077483577,-1.60297474807,-1.59262642756,0.871485890634,-1.52685627192,-1.5745767894,2.15777199425,-3.00715011279,1.15278722038,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.0589950085,0.848921040593,-1.60759311747,-1.59454012989,0.860510953513,-1.53064186076,-1.58093079161,2.16218079832,-3.00798229123,1.15723771076,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.1464321613,0.845092195431,-1.60376051851,-1.59060884481,0.855355184595,-1.52542682748,-1.57682734422,2.16215346115,-3.01097691345,1.15754646168,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
