number,x,y,theta,cmd_value 
0,7.11817884445,-0.494097236688,-1.35202037831,-0.541558250757,-0.38755837896,-1.42683796263,-0.470515400838,-0.408257670991,-1.40514792494,-0.255481346668,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.13546991348,-0.494097236688,-1.35202037831,-0.541558250757,-0.38755837896,-1.42683796263,-0.470515400838,-0.400144248057,-1.4119014882,-0.229434999332,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.15353488922,-0.494097236688,-1.35202037831,-0.541558250757,-0.38755837896,-1.42683796263,-0.470515400838,-0.400144248057,-1.4119014882,-0.229434999332,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.16998696327,-0.4325629324,-1.39890225061,-0.385413151349,-0.365785897324,-1.43844166586,-0.405701007666,-0.400144248057,-1.4119014882,-0.229434999332,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.18148398399,-0.4325629324,-1.39890225061,-0.385413151349,-0.365785897324,-1.43844166586,-0.405701007666,-0.400125652158,-1.41191697789,-0.229375317664,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.20867300034,-0.4325629324,-1.39890225061,-0.385413151349,-0.365785897324,-1.43844166586,-0.405701007666,-0.383718915085,-1.4233958491,-0.173837338555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.23262882233,-0.4325629324,-1.39890225061,-0.385413151349,-0.365785897324,-1.43844166586,-0.405701007666,-0.383639724091,-1.42345125458,-0.173569284352,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.25012779236,-0.4325629324,-1.39890225061,-0.385413151349,-0.365785897324,-1.43844166586,-0.405701007666,-0.379674670468,-1.42608293723,-0.160597989689,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.26766395569,-0.4325629324,-1.39890225061,-0.385413151349,-0.350696045663,-1.45759147106,-0.340175680945,-0.379674670468,-1.42608293723,-0.160597989689,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.28530979156,-0.4325629324,-1.39890225061,-0.385413151349,-0.350696045663,-1.45759147106,-0.340175680945,-0.379674670468,-1.42608293723,-0.160597989689,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.30547094345,-0.4325629324,-1.39890225061,-0.385413151349,-0.350696045663,-1.45759147106,-0.340175680945,-0.379674670468,-1.42608293723,-0.160597989689,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.32592487335,-0.4325629324,-1.39890225061,-0.385413151349,-0.350696045663,-1.45759147106,-0.340175680945,-0.359180156773,-1.44124909118,-0.0884555630051,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.3528277874,-0.4325629324,-1.39890225061,-0.385413151349,-0.350696045663,-1.45759147106,-0.340175680945,-0.35911679942,-1.44129600765,-0.0882325432391,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.37211990356,-0.389435854646,-1.44816535205,-0.25215709015,-0.327445562924,-1.4832512203,-0.269343941424,-0.35911679942,-1.44129600765,-0.0882325432391,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.39413285255,-0.389435854646,-1.44816535205,-0.25215709015,-0.327445562924,-1.4832512203,-0.269343941424,-0.348114537709,-1.45004052809,-0.0487873516264,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.40810394287,-0.389435854646,-1.44816535205,-0.25215709015,-0.327445562924,-1.4832512203,-0.269343941424,-0.348114537709,-1.45004052809,-0.0487873516264,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.43529582024,-0.389435854646,-1.44816535205,-0.25215709015,-0.327445562924,-1.4832512203,-0.269343941424,-0.345669159868,-1.45204968684,-0.0381737060617,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.60254693031,-0.372657054981,-1.46574446725,-0.164741004629,-0.31270668552,-1.50109561077,-0.188841610162,-0.345669159868,-1.45204968684,-0.0381737060617,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.6864168644,-0.361743468273,-1.47311500478,-0.145519179113,-0.291079657455,-1.51332537009,-0.144480596131,-0.343426467401,-1.45368352833,-0.0284825559257,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.70742487907,-0.361743468273,-1.47311500478,-0.145519179113,-0.291079657455,-1.51332537009,-0.144480596131,-0.319021766955,-1.47366518183,0.0633923864228,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.74782800674,-0.361743468273,-1.47311500478,-0.145519179113,-0.291079657455,-1.51332537009,-0.144480596131,-0.319021766955,-1.47366518183,0.0633923864228,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.78141689301,-0.346444149234,-1.48432316371,-0.114336663476,-0.290399964291,-1.50676418237,-0.11478172464,-0.316772111841,-1.47609420507,0.0720440697011,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.79355192184,-0.346444149234,-1.48432316371,-0.114336663476,-0.290399964291,-1.50676418237,-0.11478172464,-0.316772111841,-1.47609420507,0.0720440697011,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.82975697517,-0.346444149234,-1.48432316371,-0.114336663476,-0.290399964291,-1.50676418237,-0.11478172464,-0.315562339422,-1.47757582388,0.077465871263,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.84439492226,-0.346444149234,-1.48432316371,-0.114336663476,-0.290399964291,-1.50676418237,-0.11478172464,-0.315122062802,-1.47971252704,0.0823877087403,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.86685395241,-0.346444149234,-1.48432316371,-0.114336663476,-0.292657838467,-1.50515238971,-0.102359860267,-0.315122062802,-1.47971252704,0.0823877087403,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.88047599792,-0.345697033203,-1.48933278861,-0.0884838460455,-0.292657838467,-1.50515238971,-0.102359860267,-0.313717003668,-1.48102309494,0.0878081174867,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.89467692375,-0.345697033203,-1.48933278861,-0.0884838460455,-0.292657838467,-1.50515238971,-0.102359860267,-0.313717003668,-1.48102309494,0.0878081174867,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.91173601151,-0.345697033203,-1.48933278861,-0.0884838460455,-0.292657838467,-1.50515238971,-0.102359860267,-0.312966653384,-1.48213594372,0.0915149888614,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.92777681351,-0.345697033203,-1.48933278861,-0.0884838460455,-0.292657838467,-1.50515238971,-0.102359860267,-0.312966653384,-1.48213594372,0.0915149888614,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.95063281059,-0.345697033203,-1.48933278861,-0.0884838460455,-0.292657838467,-1.50515238971,-0.102359860267,-0.312822507375,-1.48333870903,0.0942135427155,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,7.98917388916,-0.338958459606,-1.49829449612,-0.079579005656,-0.288747182621,-1.51584503715,-0.0911520680483,-0.312822507375,-1.48333870903,0.0942135427155,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.0125977993,-0.338958459606,-1.49829449612,-0.079579005656,-0.288747182621,-1.51584503715,-0.0911520680483,-0.312821516064,-1.48334724259,0.0942326348157,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.03651189804,-0.338958459606,-1.49829449612,-0.079579005656,-0.288747182621,-1.51584503715,-0.0911520680483,-0.312821516064,-1.48334724259,0.0942326348157,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.04926085472,-0.338958459606,-1.49829449612,-0.079579005656,-0.288747182621,-1.51584503715,-0.0911520680483,-0.311541402261,-1.48480765561,0.0972506718988,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.07223892212,-0.336541051484,-1.50146246861,-0.0565349268744,-0.291633307735,-1.52099258402,-0.0656378223097,-0.311536846106,-1.48481285348,0.097261415196,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.08964395523,-0.336541051484,-1.50146246861,-0.0565349268744,-0.291633307735,-1.52099258402,-0.0656378223097,-0.311536846106,-1.48481285348,0.097261415196,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.11225986481,-0.336541051484,-1.50146246861,-0.0565349268744,-0.291633307735,-1.52099258402,-0.0656378223097,-0.31088845011,-1.48529366859,0.0974221763297,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.13329195976,-0.336541051484,-1.50146246861,-0.0565349268744,-0.291633307735,-1.52099258402,-0.0656378223097,-0.31088845011,-1.48529366859,0.0974221763297,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.15083384514,-0.336541051484,-1.50146246861,-0.0565349268744,-0.291633307735,-1.52099258402,-0.0656378223097,-0.310838997106,-1.4853520667,0.0972505271589,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.17049694061,-0.332448777983,-1.50413539652,-0.0587615691555,-0.280664491591,-1.52367994995,-0.0671417933708,-0.310838997106,-1.4853520667,0.0972505271589,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.18804478645,-0.332448777983,-1.50413539652,-0.0587615691555,-0.280664491591,-1.52367994995,-0.0671417933708,-0.310838997106,-1.4853520667,0.0972505271589,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.20712900162,-0.332448777983,-1.50413539652,-0.0587615691555,-0.280664491591,-1.52367994995,-0.0671417933708,-0.311228635717,-1.48432138598,0.0960411530259,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.22946095467,-0.332448777983,-1.50413539652,-0.0587615691555,-0.280664491591,-1.52367994995,-0.0671417933708,-0.311228635717,-1.48432138598,0.0960411530259,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.24489283562,-0.332448777983,-1.50413539652,-0.0587615691555,-0.280664491591,-1.52367994995,-0.0671417933708,-0.311228635717,-1.48432138598,0.0960411530259,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.26878094673,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.311895931907,-1.48421711287,0.0957229896125,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.27907395363,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.311895931907,-1.48421711287,0.0957229896125,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.29359483719,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.311895931907,-1.48421711287,0.0957229896125,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.30974698067,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.311895931907,-1.48421711287,0.0957229896125,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.33088588715,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.312966521628,-1.48428772615,0.0957309649411,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.34975600243,-0.325549071293,-1.50724069041,-0.0605592222388,-0.281392187482,-1.51942560494,-0.064349206112,-0.313276680496,-1.48429951679,0.0959039832268,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.36921882629,-0.330282262815,-1.50372293893,-0.0615980540081,-0.288517689113,-1.51579774501,-0.0671381089134,-0.313276680496,-1.48429951679,0.0959039832268,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.38718891144,-0.330282262815,-1.50372293893,-0.0615980540081,-0.288517689113,-1.51579774501,-0.0671381089134,-0.313599493296,-1.4843304977,0.0959911094493,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.4105257988,-0.330282262815,-1.50372293893,-0.0615980540081,-0.288517689113,-1.51579774501,-0.0671381089134,-0.313604896346,-1.48433101764,0.0959925600849,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.42961096764,-0.330282262815,-1.50372293893,-0.0615980540081,-0.288517689113,-1.51579774501,-0.0671381089134,-0.314332145135,-1.48440174488,0.0960798473797,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.44520497322,-0.330282262815,-1.50372293893,-0.0615980540081,-0.288517689113,-1.51579774501,-0.0671381089134,-0.314332145135,-1.48440174488,0.0960798473797,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.4704349041,-0.330282262815,-1.50372293893,-0.0615980540081,-0.294584640931,-1.51606470126,-0.0644249117731,-0.315789844957,-1.48454372457,0.0962545852177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.48884892464,-0.330282262815,-1.50372293893,-0.0615980540081,-0.294584640931,-1.51606470126,-0.0644249117731,-0.315789844957,-1.48454372457,0.0962545852177,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.50764584541,-0.330282262815,-1.50372293893,-0.0615980540081,-0.294584640931,-1.51606470126,-0.0644249117731,-0.315797871897,-1.4845445064,0.0962555468662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.5239508152,-0.330282262815,-1.50372293893,-0.0615980540081,-0.294584640931,-1.51606470126,-0.0644249117731,-0.315797871897,-1.4845445064,0.0962555468662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.54815983772,-0.330282262815,-1.50372293893,-0.0615980540081,-0.294584640931,-1.51606470126,-0.0644249117731,-0.315797871897,-1.4845445064,0.0962555468662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.56891894341,-0.330282262815,-1.50372293893,-0.0615980540081,-0.29696599648,-1.51745006354,-0.0670991000547,-0.315797871897,-1.4845445064,0.0962555468662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.59033679962,-0.333977765579,-1.50414338629,-0.0584028512618,-0.29696599648,-1.51745006354,-0.0670991000547,-0.315797871897,-1.4845445064,0.0962555468662,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.61203193665,-0.333977765579,-1.50414338629,-0.0584028512618,-0.29696599648,-1.51745006354,-0.0670991000547,-0.316525094877,-1.48461541177,0.0963426141375,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.6240799427,-0.333977765579,-1.50414338629,-0.0584028512618,-0.29696599648,-1.51745006354,-0.0670991000547,-0.316525094877,-1.48461541177,0.0963426141375,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.6405518055,-0.333977765579,-1.50414338629,-0.0584028512618,-0.29696599648,-1.51745006354,-0.0670991000547,-0.316525094877,-1.48461541177,0.0963426141375,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.67319297791,-0.333977765579,-1.50414338629,-0.0584028512618,-0.30776654789,-1.51277481008,-0.0641317683583,-0.31652921595,-1.48461581358,0.0963431073946,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.68496179581,-0.345079247652,-1.49882964699,-0.0559334162306,-0.30776654789,-1.51277481008,-0.0641317683583,-0.31652921595,-1.48461581358,0.0963431073946,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.70506000519,-0.345079247652,-1.49882964699,-0.0559334162306,-0.30776654789,-1.51277481008,-0.0641317683583,-0.31717958962,-1.48467874091,0.0965169392325,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.72163391113,-0.345079247652,-1.49882964699,-0.0559334162306,-0.30776654789,-1.51277481008,-0.0641317683583,-0.31717958962,-1.48467874091,0.0965169392325,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.74584698677,-0.345079247652,-1.49882964699,-0.0559334162306,-0.30776654789,-1.51277481008,-0.0641317683583,-0.317183857954,-1.48467915389,0.0965180794289,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.7904958725,-0.341291302089,-1.50104913835,-0.056990198458,-0.305943587295,-1.51400602386,-0.06453872882,-0.316857502736,-1.48464756081,0.0964308915397,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.80380892754,-0.341291302089,-1.50104913835,-0.056990198458,-0.305943587295,-1.51400602386,-0.06453872882,-0.316857502736,-1.48464756081,0.0964308915397,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.83911395073,-0.341291302089,-1.50104913835,-0.056990198458,-0.305943587295,-1.51400602386,-0.06453872882,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.86002278328,-0.341291302089,-1.50104913835,-0.056990198458,-0.305943587295,-1.51400602386,-0.06453872882,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.87731599808,-0.340407124964,-1.50177489782,-0.057381897993,-0.304610966215,-1.51489339237,-0.0649622417527,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.89236092567,-0.340407124964,-1.50177489782,-0.057381897993,-0.304610966215,-1.51489339237,-0.0649622417527,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.9071187973,-0.340407124964,-1.50177489782,-0.057381897993,-0.304610966215,-1.51489339237,-0.0649622417527,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.92268681526,-0.340407124964,-1.50177489782,-0.057381897993,-0.304610966215,-1.51489339237,-0.0649622417527,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.95277690887,-0.340407124964,-1.50177489782,-0.057381897993,-0.304610966215,-1.51489339237,-0.0649622417527,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,8.98927783966,-0.346756704326,-1.49755869706,-0.0551526494213,-0.311060843246,-1.51197836805,-0.0636959491993,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.00561189651,-0.346756704326,-1.49755869706,-0.0551526494213,-0.311060843246,-1.51197836805,-0.0636959491993,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.02368497849,-0.346756704326,-1.49755869706,-0.0551526494213,-0.311060843246,-1.51197836805,-0.0636959491993,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.03813481331,-0.346756704326,-1.49755869706,-0.0551526494213,-0.311060843246,-1.51197836805,-0.0636959491993,-0.316856477378,-1.48464746155,0.0964306175314,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.05738592148,-0.346756704326,-1.49755869706,-0.0551526494213,-0.311060843246,-1.51197836805,-0.0636959491993,-0.317181368493,-1.4846789129,0.0965174145385,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.07252597809,-0.344157314085,-1.4998433566,-0.0575962282147,-0.306812671078,-1.51431398689,-0.0667068839719,-0.316859453962,-1.4846477497,0.096431412968,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.10664987564,-0.344157314085,-1.4998433566,-0.0575962282147,-0.306812671078,-1.51431398689,-0.0667068839719,-0.316859453962,-1.4846477497,0.096431412968,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.11857295036,-0.344157314085,-1.4998433566,-0.0575962282147,-0.306812671078,-1.51431398689,-0.0667068839719,-0.317180533073,-1.48467883202,0.0965171914123,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.13689494133,-0.344157314085,-1.4998433566,-0.0575962282147,-0.306812671078,-1.51431398689,-0.0667068839719,-0.317180533073,-1.48467883202,0.0965171914123,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.15267395973,-0.344157314085,-1.4998433566,-0.0575962282147,-0.306812671078,-1.51431398689,-0.0667068839719,-0.317180533073,-1.48467883202,0.0965171914123,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.16813087463,-0.344157314085,-1.4998433566,-0.0575962282147,-0.309916589235,-1.51215997353,-0.0658654813343,-0.317183857954,-1.48467915389,0.0965180794289,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.17993283272,-0.342416104562,-1.50137469113,-0.0592335832414,-0.309916589235,-1.51215997353,-0.0658654813343,-0.317183857954,-1.48467915389,0.0965180794289,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.1921479702,-0.342416104562,-1.50137469113,-0.0592335832414,-0.309916589235,-1.51215997353,-0.0658654813343,-0.317183857954,-1.48467915389,0.0965180794289,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.20657300949,-0.342416104562,-1.50137469113,-0.0592335832414,-0.309916589235,-1.51215997353,-0.0658654813343,-0.316859887699,-1.48464779169,0.0964315288759,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,9.22182893753,-0.342416104562,-1.50137469113,-0.0592335832414,-0.309916589235,-1.51215997353,-0.0658654813343,-0.316859887699,-1.48464779169,0.0964315288759,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
