number,x,y,theta,cmd_value 
0,12.0089070797,1.18561459457,-1.34766366435,-2.82419209012,1.26349470626,-1.33374495092,-2.78080230351,1.56831100938,-3.35147685171,0.114269773703,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.1258411407,1.14932591963,-1.38138806049,-2.70865443672,1.22959774848,-1.36935960551,-2.69429752113,1.56831100938,-3.35147685171,0.114269773703,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.2456459999,1.12502767629,-1.43357504837,-2.65607068554,1.19957537623,-1.42606564627,-2.63757703294,1.62976408273,-3.3021742116,0.274909840453,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.310573101,1.09740366008,-1.4845867085,-2.59550248376,1.17609749935,-1.47707944694,-2.57507497094,1.62976408273,-3.3021742116,0.274909840453,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.7402861118,1.02160314368,-1.61312138102,-2.30388977608,1.07572151251,-1.58685284111,-2.2947529899,1.67887519176,-3.2545210864,0.406251195258,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.8235092163,0.991249713957,-1.66001654654,-2.1994144073,1.0456568818,-1.62083744351,-2.18649700209,1.67887519176,-3.2545210864,0.406251195258,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,12.9887771606,0.979049353181,-1.68439276147,-2.10983640915,1.01045899278,-1.63489455525,-2.10730133919,1.7293788542,-3.19909513648,0.559910336202,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.0762591362,0.964116185382,-1.71411672016,-2.03222336975,0.988444595885,-1.65913573941,-2.03286628562,1.7293788542,-3.19909513648,0.559910336202,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.2158241272,0.937756438919,-1.78106327451,-1.94950966621,0.971371428575,-1.72457856495,-1.92292282044,1.85877833331,-3.07068806417,0.948803640555,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.2826821804,0.937756438919,-1.78106327451,-1.94950966621,0.971371428575,-1.72457856495,-1.92292282044,1.91613717477,-3.0122821503,1.13204974827,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.3752532005,0.922666286737,-1.81483765501,-1.87440230763,0.95053354587,-1.75457860548,-1.85828361943,1.91613717477,-3.0122821503,1.13204974827,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.4445300102,0.91043755518,-1.837872365,-1.78186845033,0.921503332259,-1.77688936929,-1.77297936229,1.95958638899,-2.96905372076,1.28648521918,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.5648200512,0.897549198484,-1.85463717479,-1.73782906371,0.896490473985,-1.79524012996,-1.72799890492,1.97152196281,-2.95789171927,1.32565239539,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.6622362137,0.890354746338,-1.86835303009,-1.70074577669,0.8920334554,-1.8060094605,-1.68677135159,1.97955084465,-2.9511345273,1.35017330158,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.7458980083,0.890243007872,-1.89279696134,-1.66158702095,0.900413443008,-1.82704053435,-1.64436430111,1.99509142355,-2.9333578317,1.41807823835,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,13.8990280628,0.890944208746,-1.90725090373,-1.62497534575,0.905025756415,-1.83976502398,-1.6067333468,1.99512098439,-2.93332401062,1.41820761979,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.0154550076,0.87945302045,-1.91791188061,-1.59631308242,0.889829151886,-1.85447568724,-1.58642459894,2.01372984759,-2.9190732407,1.4717273969,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.1333661079,0.877603829802,-1.91857151763,-1.58724098133,0.879255772533,-1.85144826606,-1.58473881489,2.01372984759,-2.9190732407,1.4717273969,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.2058401108,0.877603829802,-1.91857151763,-1.58724098133,0.874519481796,-1.84585387532,-1.57385497107,2.0137567027,-2.91905267491,1.4718046308,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.2950181961,0.871136483867,-1.91920941826,-1.5774851306,0.874519481796,-1.84585387532,-1.57385497107,2.01863667108,-2.92192889887,1.47640138156,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.3740270138,0.873129236306,-1.9169204486,-1.57923609581,0.874832907088,-1.83762134273,-1.56932071301,2.01824009217,-2.92448330465,1.47625035545,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.4512560368,0.871984038182,-1.90277214356,-1.58447683056,0.880170556829,-1.82253825548,-1.56710233258,2.01824009217,-2.92448330465,1.47625035545,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.5879662037,0.873290188515,-1.89755522538,-1.58535241627,0.885850976504,-1.81616388982,-1.56850539074,2.0172419896,-2.92623128647,1.47605612903,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.681524992,0.877299456809,-1.91196803297,-1.59221666857,0.88770522113,-1.82849138759,-1.5799264767,2.0172419896,-2.92623128647,1.47605612903,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.7897210121,0.872877548558,-1.90061899743,-1.58172957889,0.884150163944,-1.8195272571,-1.57046411175,2.01605099222,-2.92720390313,1.4758479739,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.8928961754,0.875176483143,-1.90913485867,-1.58828527592,0.883886300908,-1.82733753805,-1.57949575349,2.01620316087,-2.92796738771,1.4758225407,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,14.9664211273,0.875327050429,-1.90730380049,-1.59148366605,0.885472885745,-1.82431804781,-1.58177100503,2.01617188384,-2.92830022571,1.47575864324,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.0661981106,0.872554509585,-1.90318291959,-1.58276225751,0.886133301989,-1.81851069718,-1.56973444441,2.01610831718,-2.92896648851,1.47563029195,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.1614191532,0.87312167766,-1.89557525522,-1.58569537789,0.884230366321,-1.81191142216,-1.57483400877,2.01610831718,-2.92896648851,1.47563029195,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
0,15.2434580326,0.872968326045,-1.90688132846,-1.58130262602,0.884383935031,-1.82309802535,-1.56907440883,2.01610831718,-2.92896648851,1.47563029195,[[0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57], [0.5, 0.5, 1.57]]
